,HasTpm,Census_OSInstallLanguageIdentifier,LocaleEnglishNameIdentifier,EngineVersion,UacLuaenable,Census_MDC2FormFactor,Census_IsSecureBootEnabled,Census_OSVersion,Census_GenuineStateName,Census_InternalPrimaryDisplayResolutionHorizontal,RtpStateBitfield,Census_ActivationChannel,GeoNameIdentifier,Census_OSUILocaleIdentifier,Census_OSEdition,AVProductsInstalled,Census_FirmwareManufacturerIdentifier,Census_OEMNameIdentifier,Census_SystemVolumeTotalCapacity,Census_OSVersion_0
4184,1,0.3562,0.2347,0.431,0,0,0,0.1584,0,1600.0,0,0,0.1718,0.3555,1,1.0,0.3025,0.03476,952882.0,0
4185,1,0.3562,0.2347,0.4119,0,2,1,0.02556,0,1920.0,0,2,0.01046,0.3555,0,1.0,0.01197,0.1164,218595.0,0
4186,1,0.02267,0.01817,0.02974,0,0,0,0.012665,0,1920.0,0,1,0.01823,0.02272,1,1.0,0.3025,0.03476,227488.0,0
4187,1,0.3562,0.2347,0.431,0,0,0,0.0527,0,1920.0,0,0,0.1718,0.3555,0,1.0,0.02158,0.1164,99434.0,0
4188,1,0.02843,0.02031,0.431,0,1,1,0.004326,0,1366.0,0,2,0.02072,0.02843,1,1.0,0.138,0.1444,28542.0,0
4189,1,0.05734,0.04608,0.0005274,0,1,1,0.000811,0,1024.0,0,2,0.03323,0.0575,1,2.0,0.01595,0.03412,941823.0,0
4190,1,0.3562,0.2347,0.4119,0,1,1,0.0001493,0,3200.0,0,0,0.0073,0.3555,1,1.0,0.3025,0.0943,242726.0,0
4191,1,0.04846,0.042,0.431,0,0,1,0.1584,0,1920.0,0,1,0.04034,0.04892,0,2.0,0.3025,0.01499,953254.0,0
4192,1,0.00808,0.008125,0.4119,0,1,1,0.006184,0,1366.0,0,2,0.008223999999999999,0.00811,1,2.0,0.1317,0.1164,487968.0,0
4193,1,0.116,0.03827,0.431,0,1,1,0.01149,0,1366.0,0,2,0.03885,0.1167,1,1.0,0.08966,0.10034,952728.0,0
4194,1,0.02135,0.02182,0.4119,0,1,1,0.03644,0,1366.0,0,0,0.02214,0.02147,1,1.0,0.08966,0.03412,293614.0,0
4195,1,0.3562,0.2347,0.431,0,0,0,0.1584,0,1920.0,0,0,0.1718,0.3555,0,1.0,0.02158,0.1038,953302.0,0
4196,1,0.04114,0.03738,0.4119,0,5,1,0.001259,1,1366.0,0,2,0.03815,0.0423,2,1.0,0.1317,0.1164,937481.0,0
4197,1,0.04846,0.042,0.4119,0,1,1,0.1009,2,1366.0,0,0,0.04034,0.04892,0,1.0,0.3025,0.0943,379850.0,0
4198,1,0.3562,0.2347,0.4119,0,0,0,0.1009,0,3840.0,0,2,0.1718,0.3555,0,3.0,0.3025,0.03476,475987.0,0
4199,1,0.02267,0.01817,0.4119,0,1,0,0.0111,0,1366.0,0,0,0.01823,0.02272,0,1.0,0.3025,0.00859,118316.0,0
4200,1,0.3562,0.000722,0.005165,0,5,1,0.003,0,1920.0,0,0,0.0008082,0.3555,1,1.0,0.1317,0.1038,701424.0,0
4201,1,0.05524,0.0505,0.431,1,5,1,0.06113,0,1366.0,0,0,0.04752,0.0559,1,1.0,0.3025,0.0943,120858.0,0
4202,1,0.3562,0.0187,0.02974,0,1,1,0.06113,0,1366.0,0,2,0.02037,0.3555,2,2.0,0.1317,0.1164,455161.0,0
4203,1,0.02301,0.0238,0.4119,0,1,1,0.1584,0,1366.0,0,0,0.02425,0.02324,2,1.0,0.017669999999999998,0.00131,229877.0,0
4204,1,0.3562,0.00572,0.4119,0,1,1,0.0111,0,3840.0,0,2,0.0073,0.3555,1,2.0,0.10547,0.1063,938283.0,0
4205,1,0.05734,0.04608,0.431,0,0,0,0.1584,0,1920.0,0,0,0.03323,0.0575,0,1.0,0.3025,0.03476,487407.0,0
4206,1,0.02267,0.01817,0.4119,0,1,1,0.0007752999999999999,0,1920.0,0,2,0.01823,0.02272,1,1.0,0.10547,0.1063,940718.0,0
4207,1,0.3562,0.0023350000000000003,0.4119,0,1,0,0.1009,2,1366.0,0,0,0.0071,0.0008845000000000002,1,1.0,0.1317,0.1038,476438.0,0
4208,1,0.3562,0.2347,0.431,0,1,1,0.039,0,1920.0,0,2,0.1718,0.3555,2,2.0,0.3025,0.0943,121328.0,0
4209,1,0.116,0.0018015,0.4119,0,1,1,0.1009,0,1366.0,0,2,0.002115,0.1167,2,1.0,0.08966,0.10034,476323.0,0
4210,1,0.01895,0.01933,0.431,0,0,0,0.1584,0,1920.0,0,1,0.01938,0.01913,1,1.0,0.3025,0.003029,113857.0,0
4211,1,0.04114,0.03738,0.01347,0,4,1,0.02428,0,1920.0,0,2,0.03815,0.0423,0,2.0,0.02158,0.1164,940022.0,0
4212,1,0.00941,0.2347,0.01797,0,5,1,0.001465,0,1366.0,0,2,0.1718,0.009445,1,2.0,0.10547,0.1063,463834.0,0
4213,1,0.02843,0.02031,0.02391,0,1,1,0.06113,0,1024.0,3,2,0.02072,0.02843,1,4.0,0.138,0.1444,908310.0,0
4214,1,0.05734,0.00243,0.431,0,1,0,0.02399,0,1366.0,0,0,0.002514,0.0575,0,1.0,0.138,0.1444,457438.0,0
4215,1,,0.01817,0.01347,0,0,1,0.00459,0,1920.0,0,0,0.01823,0.02272,1,1.0,0.3025,0.03204,102400.0,0
4216,1,0.3562,0.00591,0.4119,0,0,0,0.02556,2,1360.0,0,3,0.01451,0.3555,0,1.0,0.3025,0.00010973,156891.0,0
4217,1,0.116,0.03827,0.431,0,5,0,0.02399,0,1366.0,0,0,0.03885,0.1167,1,1.0,0.3025,0.0943,453984.0,0
4218,1,0.04523,0.04593,0.4119,0,1,1,0.039,0,1366.0,0,0,0.04587,0.04578,0,1.0,0.138,0.1444,232855.0,0
4219,1,0.00939,0.009895,0.431,0,6,0,0.0389,0,1280.0,0,2,0.01006,0.00951,1,1.0,0.01595,0.001222,14183.0,0
4220,1,0.01595,0.013330000000000002,0.4119,0,1,1,0.000291,0,1920.0,0,0,0.0143,0.01599,1,1.0,0.3025,0.00943,585066.0,0
4221,1,0.02135,0.02182,0.4119,0,1,1,0.02399,0,1366.0,0,2,0.02214,0.02147,1,2.0,0.1317,0.1164,935840.0,0
4222,1,0.0004168,0.005093,0.02391,0,6,0,0.002148,0,800.0,0,2,0.00609,0.0004354,1,1.0,0.3025,0.004555,20935.0,0
4223,1,0.04846,0.042,0.431,0,1,0,0.0527,0,1600.0,0,0,0.04034,0.04892,0,1.0,0.10547,0.1063,227948.0,0
4224,1,0.03745,0.03842,0.431,0,1,0,0.02399,0,1920.0,0,2,0.03867,0.0378,2,1.0,0.10547,0.1063,714788.0,0
4225,1,0.03745,0.03842,0.431,0,5,1,0.00471,0,,0,0,0.03867,0.0378,2,2.0,0.138,0.1444,432455.0,0
4226,1,0.3562,0.2347,0.4119,0,0,0,0.02556,0,1920.0,0,2,0.1718,0.3555,1,1.0,0.3025,0.03204,228375.0,0
4227,1,0.02267,0.01817,0.00761,0,1,1,0.1584,0,1920.0,0,2,0.01823,0.02272,1,1.0,0.3025,0.0943,121027.0,0
4228,1,0.116,0.03827,0.4119,0,1,0,0.06113,2,1366.0,0,0,0.03885,0.1167,0,1.0,0.1317,0.1164,476438.0,0
4229,1,0.3562,0.2347,0.4119,0,4,1,0.06113,0,1920.0,0,0,0.00953,0.3555,2,2.0,0.3025,0.10034,469252.0,0
4230,1,0.3562,0.2347,0.431,0,1,0,0.00733,0,1366.0,0,0,0.1718,0.3555,1,1.0,0.0433,0.1038,199500.0,0
4231,1,0.3562,0.2347,0.4119,0,1,0,0.039,0,1280.0,0,0,0.1718,0.3555,0,1.0,,0.00201,76248.0,0
4232,1,0.3562,0.2347,0.431,0,3,1,0.012665,0,1920.0,0,2,0.1718,0.3555,2,2.0,,,,0
4233,1,0.012146,0.01279,0.4119,0,1,1,0.007390000000000002,0,1920.0,0,2,0.01287,0.012215,1,1.0,0.3025,0.0943,952792.0,0
4234,1,0.05734,0.04608,0.4119,0,0,0,0.1584,0,1920.0,0,0,0.03323,0.0575,1,1.0,0.3025,0.03476,113493.0,0
4235,1,0.01595,0.003317,0.4119,0,1,0,0.016980000000000002,0,1366.0,0,0,0.0064930000000000005,0.01599,1,1.0,0.017669999999999998,0.10034,459995.0,0
4236,1,0.116,0.03827,0.431,0,1,1,0.02428,0,1366.0,0,2,0.03885,0.1167,9,1.0,0.08966,0.10034,28678.0,0
4237,1,0.116,0.03827,0.4119,0,1,1,0.0031100000000000004,0,1366.0,0,0,0.03885,0.1167,2,1.0,0.08966,0.10034,460002.0,0
4238,1,0.3562,0.2347,0.4119,0,1,0,0.06113,2,1366.0,0,2,0.1718,0.3555,1,2.0,0.1317,0.1164,476438.0,0
4239,1,0.04523,0.04593,0.4119,0,0,0,0.1009,1,1366.0,0,0,0.04587,0.04578,0,2.0,0.10547,0.1063,117506.0,0
4240,0,0.04846,0.002869,0.431,0,1,0,0.1584,0,1600.0,0,0,0.0064930000000000005,0.04892,1,1.0,0.3025,0.03412,152099.0,0
4241,1,0.116,0.03827,0.4119,0,1,0,0.1584,0,1366.0,0,0,0.03885,0.1167,1,2.0,0.08966,0.03412,248168.0,0
4242,1,0.02301,0.0238,0.4119,0,0,0,0.01149,2,1920.0,0,0,0.02425,0.02324,0,1.0,0.3025,0.01499,953302.0,0
4243,1,0.05524,0.0505,0.4119,0,1,1,0.06113,0,1920.0,0,2,0.04752,0.0559,2,2.0,0.08966,0.10034,114456.0,0
4244,1,0.3562,0.2347,0.431,0,1,0,0.012665,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.01384,0.10034,119134.0,0
4245,1,0.04523,0.04593,0.4119,0,4,0,0.039,0,1920.0,0,0,0.04587,0.04578,0,2.0,0.138,0.1444,204801.0,0
4246,1,0.116,0.01551,0.4119,0,1,1,0.0389,0,1366.0,0,0,0.01602,0.1167,2,1.0,0.3025,0.0943,189761.0,0
4247,1,0.3562,0.009155,0.4119,0,1,1,0.0389,0,1366.0,0,2,0.0088,0.3555,1,1.0,0.08966,0.10034,952727.0,0
4248,1,0.116,0.03827,0.431,0,1,0,0.00977,0,1366.0,0,0,0.03885,0.1167,1,2.0,0.3025,0.00859,450455.0,0
4249,1,0.3562,0.2347,0.431,0,1,1,0.1584,0,1366.0,0,0,0.1718,0.3555,1,1.0,0.1317,0.1038,694217.0,0
4250,1,0.116,0.03827,0.00761,0,0,0,0.003685,0,1600.0,0,0,0.03885,0.1167,10,1.0,0.3025,0.03476,237973.0,0
4251,1,0.05734,0.04608,0.431,0,1,1,0.02313,0,1366.0,0,2,0.03323,0.0575,1,2.0,0.1317,0.1164,28692.0,0
4252,1,0.04846,0.042,0.431,0,1,0,0.001929,0,1366.0,0,0,0.04034,0.04892,0,1.0,0.10547,0.1063,476438.0,0
4253,1,0.3562,0.002392,0.4119,0,1,0,0.1009,2,1280.0,0,0,0.002731,0.3555,0,1.0,,0.005314,60400.0,0
4254,1,0.116,0.0018425,0.431,0,1,0,0.02428,0,1366.0,0,0,0.002195,0.1167,2,1.0,0.10547,0.1063,460818.0,0
4255,1,0.01595,0.013330000000000002,0.01055,0,2,1,0.005714,0,1280.0,0,2,0.0143,0.01599,1,2.0,0.1317,0.1164,28357.0,0
4256,1,0.012146,0.01279,0.431,0,1,0,0.0527,0,1920.0,0,2,0.01287,0.012215,1,1.0,0.3025,2.8000000000000006e-05,953253.0,0
4257,1,0.116,0.010284,0.4119,0,1,1,0.019,0,1366.0,0,2,0.01046,0.1167,0,2.0,0.10547,0.1063,476687.0,0
4258,1,0.014786,0.01521,0.4119,0,2,1,0.0389,0,1280.0,0,2,0.01536,0.014824,1,1.0,0.3025,0.0943,58863.0,0
4259,1,0.3562,0.2347,0.431,0,1,0,0.0527,1,,0,0,0.1718,0.3555,0,1.0,0.10547,0.1063,57507.0,0
4260,1,0.3562,0.2347,0.431,0,1,0,0.0015949999999999998,2,1366.0,0,0,0.1718,0.3555,1,1.0,0.1317,0.1038,200000.0,0
4261,1,0.02135,0.02182,0.4119,0,3,0,0.002092,0,1920.0,0,2,0.02214,0.02147,1,1.0,0.01595,0.0001932,28890.0,0
4262,1,0.01895,0.01933,0.4119,0,0,0,0.1584,0,1920.0,0,1,0.01938,0.01913,0,1.0,0.3025,0.02275,113982.0,0
4263,1,0.3562,0.2347,0.01527,0,5,1,0.002499,0,1920.0,0,0,0.002731,0.3555,1,1.0,0.1317,0.1038,152501.0,0
4264,1,0.3562,0.04608,0.4119,0,3,0,0.02313,0,1920.0,0,3,0.03323,0.3555,0,1.0,0.3025,0.03204,237973.0,0
4265,1,0.02135,0.02182,0.4119,0,1,1,0.002148,0,1366.0,0,0,0.02214,0.02147,1,1.0,0.138,0.1444,287337.0,0
4266,1,0.04846,0.042,0.4119,0,1,0,0.02512,2,1366.0,0,0,0.04034,0.04892,0,1.0,0.000515,0.001107,137900.0,0
4267,0,0.03745,0.03842,0.4119,0,1,1,0.005714,0,1366.0,0,0,0.03867,0.0378,2,1.0,0.10547,0.1063,941714.0,0
4268,1,0.3562,0.01187,0.431,0,1,1,0.039,0,1366.0,0,2,0.01254,0.3555,2,2.0,0.138,0.1444,908184.0,0
4269,1,0.01895,0.01933,0.4119,0,1,1,0.0389,0,1366.0,0,0,0.01938,0.01913,1,1.0,0.08966,0.01569,689853.0,0
4270,1,0.04846,0.042,0.4119,0,5,1,0.0111,0,1366.0,0,0,0.04034,0.04892,6,1.0,0.1317,0.1164,81469.0,0
4271,1,0.3562,0.2347,0.4119,0,1,0,0.02556,1,1024.0,3,0,0.1718,0.3555,0,2.0,0.138,0.1444,279451.0,0
4272,1,0.3562,0.2347,0.4119,0,1,0,0.002823,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.010254,0.03412,99500.0,0
4273,1,0.3562,0.2347,0.431,0,1,0,0.1584,0,1366.0,0,3,0.1718,0.3555,0,1.0,0.10547,0.1063,77124.0,0
4274,1,0.02843,0.02031,0.4119,0,0,0,0.039,0,1920.0,0,2,0.02072,0.02843,12,1.0,0.3025,0.000232,29198.0,0
4275,1,0.3562,0.01013,0.431,0,1,1,0.0527,0,1366.0,0,0,0.01284,0.3555,1,2.0,0.1317,0.1038,280679.0,0
4276,1,0.05734,0.2347,0.4119,0,0,0,0.00854,0,1920.0,0,0,0.002865,0.0575,0,1.0,0.3025,0.03476,476324.0,0
4277,1,0.116,0.03738,0.4119,0,1,1,0.0006485,0,1366.0,0,0,0.03815,0.1167,2,2.0,0.08966,0.00525,695042.0,0
4278,1,0.01595,0.013330000000000002,0.431,0,0,0,0.0003686,2,1920.0,0,0,0.0143,0.01599,1,1.0,0.0051600000000000005,0.001959,113907.0,0
4279,1,,0.01933,0.4119,0,1,1,0.000814,0,1366.0,0,0,0.01938,0.01913,1,1.0,0.3025,0.02275,688539.0,0
4280,1,0.04523,0.04593,0.4119,0,1,0,0.1009,0,1920.0,0,2,0.04587,0.04578,4,1.0,0.3025,0.0001768,125088.0,0
4281,1,0.116,0.03827,0.431,0,1,1,0.039,0,1366.0,0,0,0.03885,0.1167,1,1.0,0.01384,0.10034,475045.0,0
4282,1,0.00939,0.009895,0.4119,0,1,1,0.06113,0,800.0,0,2,0.01006,0.00951,1,1.0,0.3025,0.0943,475813.0,0
4283,1,0.05734,0.2347,0.431,0,0,0,0.0527,0,1680.0,0,0,0.1718,0.0575,0,1.0,0.10547,0.1063,101822.0,0
4284,1,0.3562,0.2347,0.431,0,1,0,0.1584,2,1366.0,0,3,0.1718,0.3555,0,1.0,0.3025,0.00859,233419.0,0
4285,1,0.04523,0.04593,0.4119,0,1,1,0.02428,0,1366.0,0,2,0.04587,0.04578,4,1.0,0.10547,0.1063,108643.0,0
4286,1,0.3562,0.2347,0.4119,0,1,1,0.1584,0,1366.0,0,0,0.002731,0.3555,6,1.0,0.10547,0.1063,233934.0,0
4287,1,0.04114,0.01551,0.431,0,1,1,0.013213999999999998,0,1366.0,0,2,0.01602,0.0423,2,1.0,0.017669999999999998,0.000594,952752.0,0
4288,1,0.05734,0.00875,0.431,0,1,1,0.03644,0,1366.0,0,2,0.011284,0.0575,1,2.0,0.1317,0.1164,479421.0,0
4289,1,0.3562,0.2347,0.4119,0,1,0,0.0033420000000000004,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.10547,0.1063,39439.0,0
4290,1,0.116,0.01551,0.431,0,1,1,0.013213999999999998,0,1366.0,0,2,0.01569,0.1167,2,2.0,0.138,0.1444,926992.0,0
4291,1,0.3562,0.2347,0.01347,0,1,0,0.0527,0,1366.0,0,0,0.1718,0.3555,1,1.0,0.1317,0.1164,152600.0,0
4292,1,0.02267,0.01817,0.02391,0,1,1,0.016980000000000002,0,1920.0,0,2,0.01823,0.02272,1,2.0,0.3025,0.0943,243071.0,0
4293,1,0.116,0.03738,0.001064,0,1,1,0.02399,0,1366.0,0,2,0.03815,0.1167,2,2.0,0.138,0.1444,497386.0,0
4294,1,0.3562,0.2347,0.4119,0,1,1,0.02512,0,1366.0,0,2,0.001198,0.3555,1,1.0,0.138,0.1444,926992.0,0
4295,1,0.3562,0.2347,0.431,0,1,0,0.1584,0,1600.0,0,0,0.002045,0.3555,1,1.0,0.10547,0.1063,113922.0,0
4296,1,0.002022,0.0029530000000000003,0.431,0,1,0,0.0527,1,1024.0,0,0,0.004227000000000001,0.002062,0,1.0,0.01234,0.03412,114371.0,0
4297,1,0.116,0.03827,0.431,0,0,1,0.1009,2,1920.0,0,1,0.03885,0.1167,1,1.0,0.3025,0.007965,952426.0,0
4298,1,0.01595,0.013330000000000002,0.431,0,0,0,0.03644,0,1920.0,0,0,0.0143,0.01599,0,1.0,0.0433,0.1038,113471.0,0
4299,1,0.05734,0.04608,0.4119,0,0,0,0.1009,0,1920.0,0,0,0.03323,0.0575,0,1.0,0.3025,3.326e-05,476324.0,0
4300,1,0.116,0.03827,0.431,0,1,0,0.002499,0,1366.0,0,0,0.03885,0.1167,1,1.0,0.3025,0.02275,100845.0,0
4301,1,0.04846,0.042,0.02974,0,1,0,0.0527,0,1024.0,0,0,0.04034,0.04892,0,2.0,0.3025,0.000435,237432.0,0
4302,1,0.3562,0.01187,0.02974,0,1,1,0.005714,0,1366.0,0,2,0.01254,0.3555,2,2.0,0.1317,0.1164,939596.0,0
4303,1,0.02843,0.02031,0.4119,0,2,1,0.06113,0,1920.0,0,2,0.02072,0.02843,0,1.0,0.00948,0.01462,119915.0,0
4304,1,0.3562,0.006443000000000001,0.4119,0,0,1,0.001212,0,1440.0,0,2,0.0073,0.3555,1,2.0,0.138,0.1444,921260.0,0
4305,1,0.3562,0.2347,0.0002742,0,0,0,0.0527,0,1600.0,0,0,0.1718,0.3555,0,2.0,0.0433,0.1038,476438.0,0
4306,1,0.3562,0.01013,0.431,0,2,1,0.1584,0,1920.0,0,2,0.01284,0.3555,1,1.0,0.10547,0.1063,229683.0,0
4307,1,0.116,0.03827,0.4119,0,1,1,0.007090000000000002,0,1366.0,0,2,0.03885,0.1167,2,1.0,0.10547,0.1063,939765.0,0
4308,1,0.3562,0.2347,0.431,0,1,0,0.006718000000000001,2,1920.0,0,3,0.1718,0.3555,0,1.0,0.3025,0.0943,149500.0,0
4309,1,0.02267,0.01817,0.4119,0,0,0,0.039,0,1366.0,0,0,0.01823,0.02272,0,1.0,0.3025,0.03204,440966.0,0
4310,1,0.02135,0.02182,0.431,0,0,0,0.1584,0,1080.0,0,0,0.02214,0.02147,0,1.0,0.3025,0.03476,228321.0,0
4311,1,0.00884,0.00875,0.01527,0,1,1,0.06113,0,1366.0,0,2,0.011284,0.00906,2,2.0,0.08966,0.10034,953252.0,0
4312,1,0.05734,0.04608,0.431,0,1,0,0.1584,0,1280.0,0,0,0.03323,0.0575,1,2.0,0.010254,0.03412,108902.0,0
4313,1,0.3562,0.2347,0.4119,0,1,1,0.00977,2,1920.0,0,0,0.001314,0.3555,0,1.0,0.01595,0.001196,79385.0,0
4314,1,0.116,0.03827,0.01527,0,1,1,0.02399,0,1366.0,0,2,0.03885,0.1167,1,1.0,0.1317,0.1164,460023.0,0
4315,1,0.0056,0.006443000000000001,0.01347,0,0,0,0.01547,0,1280.0,0,0,0.0073,0.005642,0,1.0,0.10547,0.1063,239269.0,0
4316,1,0.3562,0.2347,0.431,0,1,0,0.1584,0,1920.0,0,1,0.1718,0.3555,0,1.0,0.10547,0.1063,243724.0,0
4317,1,0.3562,0.2347,0.431,0,0,0,0.1584,0,1366.0,0,0,0.000905,0.3555,0,2.0,0.02158,0.1038,199495.0,0
4318,1,0.3562,0.2347,0.431,0,4,1,0.003607,0,1920.0,0,2,0.1718,0.3555,2,1.0,0.3025,0.0943,475523.0,0
4319,1,0.03745,0.03842,0.4119,0,1,0,0.00275,0,1366.0,0,0,0.03867,0.0378,0,1.0,0.006595999999999999,0.00147,99246.0,0
4320,1,0.3562,0.2347,0.431,0,1,0,0.1584,0,1366.0,0,0,0.1718,0.3555,1,2.0,0.01384,0.10034,591946.0,0
4321,1,0.02135,0.02182,0.01527,0,1,0,0.016980000000000002,0,1366.0,0,1,0.02214,0.02147,1,1.0,0.017669999999999998,0.02275,113922.0,0
4322,1,0.02267,0.01817,0.4119,0,0,1,0.03644,0,1680.0,1,0,0.01823,0.02272,1,2.0,0.3025,0.10034,463495.0,0
4323,1,0.3562,0.01013,0.4119,0,1,1,0.00202,0,1920.0,0,0,0.01284,0.3555,1,1.0,0.138,0.1444,911014.0,0
4324,1,0.3562,0.2347,0.431,0,5,0,0.02313,0,1366.0,0,3,0.1718,0.3555,0,1.0,0.3025,0.0943,22901.0,0
4325,1,0.014786,0.01521,0.431,0,1,1,0.012665,0,1366.0,0,0,0.01536,0.014824,1,1.0,0.1317,0.1038,121488.0,0
4326,1,0.003302,0.003363,0.4119,0,1,1,0.003431,0,1366.0,0,0,0.004063000000000001,0.00331,1,2.0,0.08966,0.10034,936452.0,0
4327,1,0.3562,0.2347,0.431,0,0,0,0.012665,0,2560.0,0,2,0.1718,0.3555,1,1.0,0.3025,0.03476,476324.0,0
4328,1,0.3562,0.003294,0.431,0,1,0,0.0527,0,1920.0,0,2,0.003513,0.3555,1,2.0,0.10547,0.1063,792795.0,0
4329,1,0.05734,0.04608,0.431,0,2,1,0.02512,0,2160.0,0,0,0.03323,0.0575,0,1.0,0.3025,0.01462,115765.0,0
4330,1,0.03745,0.03842,0.431,0,1,0,0.1584,0,1920.0,0,1,0.03867,0.0378,1,2.0,0.3025,0.001292,261704.0,0
4331,1,0.3562,0.01021,0.431,0,4,1,0.00977,0,1600.0,0,2,0.01115,0.3555,2,2.0,0.02158,0.1164,153750.0,0
4332,1,0.3562,0.04608,0.4119,0,0,0,0.011246,1,1024.0,0,0,0.03323,0.3555,1,1.0,0.3025,0.03204,99451.0,0
4333,1,0.03745,0.03842,0.4119,0,1,1,0.02313,0,1366.0,0,2,0.03867,0.0378,1,1.0,0.08966,0.10034,29206.0,0
4334,1,0.04846,0.042,0.431,0,0,0,0.1584,0,1680.0,0,1,0.04034,0.04892,0,1.0,0.3025,0.03476,237493.0,0
4335,1,0.05524,0.0505,0.431,0,1,0,0.1584,2,1366.0,0,0,0.04752,0.0559,0,1.0,0.1317,0.1038,952843.0,0
4336,1,0.116,0.03738,0.431,0,0,0,0.016980000000000002,0,1600.0,0,0,0.03815,0.1167,0,1.0,0.3025,0.1038,940222.0,0
4337,1,0.05734,0.00807,0.005226,0,0,1,0.02399,0,1280.0,0,2,0.008095,0.0575,0,2.0,0.02158,0.1164,461678.0,0
4338,1,0.05524,0.0505,0.431,0,3,0,0.0015949999999999998,0,1024.0,0,2,0.04752,0.0559,1,1.0,0.01595,0.000504,28890.0,0
4339,1,0.116,0.03738,0.01527,0,1,1,6.850000000000001e-05,0,1366.0,0,0,0.03815,0.1167,2,1.0,0.10547,0.1063,463847.0,0
4340,1,0.116,0.01551,0.4119,0,1,0,0.019,0,1366.0,0,2,0.01569,0.1167,2,3.0,0.138,0.1444,926992.0,0
4341,1,0.05524,0.0505,0.02391,0,1,1,0.006718000000000001,0,1366.0,0,2,0.04752,0.0559,2,1.0,0.3025,0.0943,190001.0,0
4342,1,0.3562,0.2347,0.431,0,1,1,0.011246,0,1366.0,0,2,0.0071,0.3555,2,1.0,0.10547,0.1063,152984.0,0
4343,1,0.3562,0.2347,0.431,0,0,0,0.011246,0,2560.0,1,0,0.01006,0.3555,0,1.0,0.3025,0.03204,476923.0,0
4344,1,0.01895,0.01933,0.4119,0,0,0,0.0389,0,1280.0,0,0,0.01938,0.01913,1,1.0,0.3025,0.003046,114471.0,0
4345,1,0.116,0.005016,0.4119,0,4,0,0.06113,0,1366.0,0,0,0.005405,0.1167,2,1.0,0.02158,0.1038,126363.0,0
4346,1,0.3562,0.0187,0.02974,0,1,1,0.02512,0,1366.0,0,2,0.02037,0.3555,1,1.0,0.10547,0.1063,473320.0,0
4347,1,0.3562,0.01187,0.02974,0,1,1,0.02313,0,1366.0,0,2,0.01254,0.3555,2,2.0,0.08966,0.10034,953251.0,0
4348,1,0.3562,0.2347,0.001714,0,0,0,0.01149,0,1360.0,0,0,0.1718,0.3555,1,2.0,0.0051600000000000005,,249040.0,0
4349,1,0.116,0.01551,0.4119,0,1,0,0.1009,0,1366.0,0,0,0.01569,0.1167,0,2.0,0.017669999999999998,0.02275,93664.0,0
4350,1,0.01595,0.013330000000000002,0.4119,0,1,1,0.0204,0,1366.0,0,2,0.0143,0.01599,1,2.0,0.3025,0.000954,118663.0,0
4351,1,0.05524,0.0505,0.01347,0,0,0,0.01547,2,1280.0,0,0,0.04752,0.0559,1,1.0,0.3025,0.003046,49049.0,0
4352,1,0.05734,0.000736,0.4119,0,1,0,0.00977,0,1366.0,0,0,0.001383,0.0575,1,1.0,0.0433,0.1038,99198.0,0
4353,1,0.116,0.003668,0.431,0,1,0,0.013213999999999998,0,1366.0,0,2,0.00402,0.1167,1,1.0,0.3025,0.0943,476164.0,0
4354,1,0.3562,0.2347,0.4119,0,1,0,0.016980000000000002,0,1366.0,0,0,0.1718,0.3555,0,1.0,0.10547,0.1063,149389.0,0
4355,1,0.04114,0.03738,0.01527,0,1,0,0.006718000000000001,2,1366.0,0,0,0.03815,0.0423,0,1.0,0.3025,0.02275,304743.0,0
4356,1,0.3562,0.2347,0.4119,0,1,1,0.039,0,1920.0,0,2,0.1718,0.3555,1,1.0,0.10547,0.1063,121024.0,0
4357,1,0.3562,0.2347,0.4119,0,5,1,0.1584,0,1920.0,0,2,0.1718,0.3555,1,2.0,0.1317,0.1164,938761.0,0
4358,1,0.04846,0.042,0.431,0,1,1,0.1584,0,1366.0,0,2,0.000353,0.04892,1,1.0,0.08966,0.10034,482728.0,0
4359,1,0.3562,0.2347,0.431,0,2,1,0.1584,0,1920.0,0,2,0.1718,0.3555,1,1.0,0.10547,0.1063,242710.0,0
4360,1,0.02135,0.02182,0.431,0,5,1,0.001587,0,1366.0,0,0,0.02214,0.02147,1,1.0,0.3025,0.0943,121748.0,0
4361,1,0.02843,0.02031,0.431,0,1,1,0.02512,0,1600.0,0,0,0.02072,0.02843,1,1.0,0.3025,0.0943,190325.0,0
4362,1,0.116,0.01551,0.431,0,4,1,0.007390000000000002,0,1920.0,0,2,0.01569,0.1167,0,1.0,0.138,0.1444,952592.0,0
4363,1,0.3562,0.2347,0.4119,0,1,0,0.02313,0,1366.0,0,3,0.1718,0.3555,0,1.0,0.01197,0.1164,153600.0,0
4364,1,0.04523,0.04593,0.431,0,1,1,8.3e-05,0,1920.0,0,0,0.04587,0.04578,1,1.0,0.138,0.1444,102500.0,0
4365,1,0.3562,0.2347,0.4119,0,0,1,0.039,2,1366.0,0,0,0.1718,0.3555,0,1.0,0.3025,0.007965,58576.0,0
